,SMILES,Caco-2,CYP3A4,hERG,HOB,MN
1409,O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4cccc5ccccc45,0,1,1,0,1
1410,C[C@@H]1CCCCCCCc2cc(OC(=O)C)cc(OC(=O)C)c2C(=O)O1,1,1,1,0,0
1411,COc1cc(\C=C\2/SC(=O)NC2=O)ccc1Oc3ccc(cc3C(F)(F)F)C#N,0,1,1,1,1
1412,COc1cc(O)c(\C=C/C(C)(C)O)c2O[C@@H](CC(=O)c12)c3ccccc3,1,1,0,0,1
1413,COc1cc(O)c(\C=C/C(C)(C)O)c2OC(CC(=O)c12)c3ccc(O)cc3,1,1,0,0,1
1414,COc1cc(O)c(\C=C/C(C)(C)O)c(O)c1C(=O)\C=C\c2ccc(O)cc2,1,1,0,0,0
1415,CC(C)[C@]1(O)CC[C@@]2(C)[C@H](O)CCC(=C)[C@@H]2[C@H]1O,0,1,0,0,0
1416,Cn1cc(NC(=O)c2cc(NC(=O)CCS(=O)(=O)C)cn2C)cc1C(=O)NCCCC(=O)NCCCCCC[C@@H]3Cc4cc(O)ccc4[C@H]5CC[C@]6(C)[C@@H](O)CC[C@H]6[C@H]35,0,1,0,0,1
1417,Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O,1,0,0,0,0
1418,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O,0,1,1,0,0
1419,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
1420,CCCCCCCCCc1ccc(O)cc1,1,0,1,0,0
1421,CCCCCCCCc1ccc(O)cc1,1,0,0,0,0
1422,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,1,1,0,0,0
1423,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,1,1,0,0,0
1424,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,1,1,1,1,0
1425,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,1,1,1,1,0
1426,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,1,1,0,1,0
1427,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,1,1,1,0,0
1428,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,1,1,0,1,0
1429,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13,1,1,0,1,0
1430,CCC1=C(c2ccc(O)cc2)c3ccc4cccc1n34,1,0,0,0,1
1431,C[C@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,0,1,1,0,0
1432,C[C@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,0,1,0,0,1
1433,Cc1cccc(c1)C(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,0,1
1434,COc1ccccc1C(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,1,1
1435,Oc1cccc2c(OC(=O)\C=C\c3ccccc3)cccc12,0,0,0,0,1
1436,Oc1cccc2c(OC(=O)c3ccc(Br)cc3)cccc12,0,0,0,1,1
1437,Cc1cccc(c1)C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
1438,CCOc1ccccc1C(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,0,1
1439,Oc1ccc(cc1)C(=O)OC(c2ccccc2)c3ccccc3,1,0,0,0,0
1440,COc1cccc(c1)C(=O)Oc2cccc(O)c2,1,0,0,0,1
1441,Oc1ccc2ccc(OC(=O)c3ccccc3F)cc2c1,1,0,0,0,1
1442,COc1ccccc1C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
1443,Oc1cccc2c(OC(=O)c3ccccc3)cccc12,1,0,0,1,1
1444,Cc1ccc(cc1)S(=O)(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
1445,Oc1cccc2c(OC(=O)C3CCCCC3)cccc12,0,1,0,1,0
1446,Oc1ccc2ccc(OC(=O)c3ccccc3Cl)cc2c1,1,1,0,0,1
1447,Cc1ccccc1S(=O)(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
1448,Oc1cccc2c(OC(=O)c3ccccc3Cl)cccc12,1,1,0,1,1
1449,Cc1ccccc1S(=O)(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,1,1
1450,Cc1ccccc1C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
1451,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(cc3)c4cn(CCCCCC(=O)NO)nn4)cc2)\c5ccccc5,0,1,1,0,1
1452,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2)\c4ccccc4,0,1,1,0,1
1453,CCCCC(CCCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,1,0,1,1,0
1454,Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2,1,0,0,1,0
1455,Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3,1,0,0,0,0
1456,CCCC(CCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,1,0,1,1,0
1457,CCc1cc(ccc1O)C(CC)(CC)c2ccc(O)c(CC)c2,1,0,1,1,0
1458,Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,1,0,1,1,0
1459,Oc1ccc(cc1)C2(CCCC2)c3ccc(O)cc3,1,0,0,0,0
1460,CCC(CC)(c1ccc(O)cc1)c2ccc(O)c(C)c2,1,0,0,0,0
1461,CCCC(CCC)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
1462,CCC(CC)(c1ccc(N)c(C)c1)c2ccc(O)c(C)c2,1,0,0,1,1
1463,CCC(CC)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
1464,Cc1cc(ccc1O)C2(CCCC2)c3ccc(O)c(C)c3,1,0,0,1,0
1465,CCCCC(CCCC)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
1466,CCC(CC)(c1cc(C)c(O)c(C)c1)c2cc(C)c(O)c(C)c2,1,0,0,1,0
1467,CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,1,0,0,1,0
1468,CCCCC(CCCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,1,0,1,0,0
1469,CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,1,0,1,1,0
1470,C[C@@H](N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc3ccc(Cl)c(Cl)c3)C1=O)c4ccc(F)cc4,0,1,1,0,1
1471,COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]4CCc5ccccc45)C2=O)cc(OC)c1,0,1,1,0,1
1472,COc1cc(ccc1O)C(=O)CCc2cc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@@H]4CCc3cc2OC,0,1,0,0,0
1473,COc1cc2CC[C@@H]3[C@H](CC[C@]4(C)[C@H](CC[C@@H]34)OC(=O)C)c2cc1C=O,1,1,1,0,0
1474,COc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC(=O)C,1,1,1,0,0
1475,Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,1,0,0,0,0
1476,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC=C2CO,1,1,1,0,0
1477,CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C)O1,1,1,1,0,0
1478,CCCOC(=O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1,1,1,0,0
1479,Cc1ccc2c(C(Nc3ccc(Cl)cc3)c4ccccc4Cl)c(C)[nH]c2c1,1,1,1,0,1
1480,CCOC(=O)COc1ccc(cc1CC2CCCCC2)c3ccc(OCCN(C)C)cc3,1,1,1,1,0
1481,CCOC(=O)COc1ccc(cc1Cc2ccc3ccccc3c2)c4ccc(OCCN(C)C)cc4,0,1,1,1,0
1482,CCOC(=O)COc1ccc(cc1)c2ccc(OCCN(C)C)c(Cc3ccc(cc3)c4ccccc4)c2,0,1,1,1,0
1483,CN(C)CCOc1ccc(cc1)C23CC4CC(CC(C4)(C2)c5ccc(O)cc5)C3,1,1,1,0,0
1484,CCOc1ccc2C(=C(CCCc2c1)c3ccccc3)c4ccc(OCCN(C)C)cc4,1,1,1,1,0
1485,CNCCOc1ccc(cc1)C2=C(CCCc3cc(O)ccc23)c4ccccc4,0,1,0,0,0
1486,Oc1ccc(cc1)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,1,0,0,0,1
1487,Oc1ccc(cc1)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccccc4,1,0,0,0,1
1488,Oc1ccc(cc1)[C@H]2[C@H](Oc3ccccc3)C(=O)N2c4ccc(O)cc4,1,0,0,0,1
1489,Oc1ccc(cc1)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc5ccccc5c4,0,0,0,0,1
1490,Oc1ccc(cc1)[C@@H]2N(C(=O)C2(c3ccccc3)c4ccccc4)c5ccc(O)cc5,0,0,0,0,1
1491,COc1cc(cc(OC)c1OC)[C@H]2[C@@H](N(C2=O)c3ccc(O)cc3)c4ccc(O)cc4,1,1,0,0,1
1492,COc1cc(cc(OC)c1OC)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,1,1,0,0,1
1493,COc1ccc(cc1)[C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c4cc(OC)c(OC)c(OC)c4,1,1,0,0,1
1494,Oc1ccc(cc1)[C@H]2CC(=O)N2c3ccc(O)cc3,1,0,0,0,1
1495,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,0,1,0,0,1
1496,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4cccc(OC(F)(F)F)c4)cc1,0,1,0,0,1
1497,COc1cccc(c1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,0,0,1
1498,Cc1cccc(c1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,1,0,1
1499,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccccc4)cc1,0,1,0,0,1
1500,CC\C(=C(/c1ccc(O)cc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,0,0,0,0,1
1501,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(Cl)cc4)cc1,0,1,0,0,1
1502,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(cc4)C(F)(F)F)cc1,0,1,0,0,1
1503,COc1ccc(cc1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,0,0,1
1504,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,0,1,0,0,1
1505,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4F)cc1,0,1,0,0,1
1506,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4Cl)cc1,0,1,0,0,1
1507,COc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,1,0,1
1508,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,1,0,1
1509,Cc1cc(Cl)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,1,1,1
1510,Cc1cc(OC(F)(F)F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,0,0,1
1511,Cc1cc(F)ccc1C2=C(c3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,0,0,1
1512,Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,1,0,1
1513,Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,0,1,1
1514,Cc1cc(F)ccc1C2=C(Nc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,1,1,0,1
1515,CN(C1=C(C(=O)Oc2cc(O)ccc12)c3ccc(F)cc3C)c4ccc(\C=C\C(=O)O)cc4,0,1,1,0,1
1516,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4c(F)cc(O)cc4OC2=O,0,1,1,0,1
1517,Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4cc(F)c(O)cc4OC2=O,0,1,1,1,1
1518,Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)c(F)c4OC2=O,0,1,1,1,1
1519,Cc1cc2C(=C(C(=O)Oc2cc1O)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,0,1,0,1,1
1520,Cc1c(O)ccc2C(=C(C(=O)Oc12)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,0,1,0,1,1
1521,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3ccccc23)c4ccc(OC(F)(F)F)cc4)cc1,0,1,0,1,1
1522,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(CO)cc4OC2=O,0,1,1,1,1
1523,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(cc4OC2=O)C(F)F,0,1,1,1,1
1524,COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,0,1,0,1,1
1525,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(F)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,0,1,0,1,1
1526,Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,1,1,1,1,1
1527,Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,0,1,0,1,1
1528,Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(cc4OC2=O)C(F)F,0,1,1,1,1
1529,CCOc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3C)Oc4ccc(\C=C\C(=O)O)cc4,0,1,1,1,1
1530,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(N)cc4OC2=O,0,1,1,1,1
1531,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(Cl)ccc4[nH]3)c5ccc(F)cc5,0,1,1,1,1
1532,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)C(F)(F)F)c5ccc(F)cc5,0,1,1,1,1
1533,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(NS(=O)(=O)C)ccc4[nH]3)c5ccc(F)cc5,0,1,1,1,1
1534,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cc[nH]n5)c6ccc(F)cc6,0,1,1,1,1
1535,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5conc5C)c6ccc(F)cc6,0,1,1,1,1
1536,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)N5CCOCC5)c6ccc(F)cc6,0,1,1,1,1
1537,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cccnc5)c6ccc(F)cc6,0,1,1,1,1
1538,CC\C(=C(\c1ccc(\C=C\C(=O)O)cc1)/c2ccc3[nH]ncc3c2)\c4ccc(F)cc4Cl,0,1,1,1,1
1539,CCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1540,CCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1541,CCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1542,CCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1543,CCCCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1544,CCCCCCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1545,CCCCCCCCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,1,1,0,0
1546,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNCCCCCCCCCCO)cc2)\c3ccccc3,0,1,1,0,0
1547,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNCCCCCCCCCCF)cc2)\c3ccccc3,0,1,1,0,0
1548,Oc1ccc(cc1)C2=C([C@H]3O[C@@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,0,1,0,0,1
1549,COC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(O)cc5)cc1,0,1,0,0,1
1550,OC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(O)cc5)cc1,0,1,0,0,1
1551,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,0,1,1,0,1
1552,Cc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,0,1,1,0,1
1553,COc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,0,1,1,0,1
1554,Cc1ccccc1OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5,0,1,1,0,1
1555,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4O)c5ccc(O)cc5,0,1,1,0,1
1556,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc(Br)cc4)c5ccc(O)cc5,0,1,1,0,1
1557,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc(cc4)C(F)(F)F)c5ccc(O)cc5,0,1,1,0,1
1558,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4C(F)(F)F)c5ccc(O)cc5,0,1,1,0,1
1559,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4cccc5ccccc45)c6ccc(O)cc6,0,1,1,0,1
1560,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc5ccccc5c4)c6ccc(O)cc6,0,1,1,0,1
1561,ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc5ccccc5c4)c6ccc(O)cc6,0,1,1,0,1
1562,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@@H](N)CCCCN,0,1,1,0,1
1563,CC[C@H](C)[C@@H]1NC(=O)[C@@H](C\C=C/C[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N,0,1,0,0,1
1564,CC[C@H](C)[C@@H]1NC(=O)[C@@H](C\C=C\C[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N,0,1,0,0,1
1565,CC[C@H](C)[C@H](NC(=O)C(CC)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N,0,1,0,0,0
1566,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N,0,1,1,0,1
1567,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N,0,1,0,0,1
1568,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H](N)CCCCN,0,1,0,0,1
1569,C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4c(F)cc(\C=C\C(=O)O)cc4F,1,1,1,1,1
1570,C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4ccc(\C=C\C(=O)O)cc4,1,1,1,0,1
1571,CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4c(F)cc(\C=C\C(=O)O)cc4F,1,1,1,0,1
1572,CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4ccc(\C=C\C(=O)O)cc4,1,1,1,0,1
1573,C[C@@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4ccc(\C=C\C(=O)O)cc4,0,1,1,0,1
1574,C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4ccc(\C=C\C(=O)O)cc4,0,1,1,0,1
1575,C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCO)c4ccc(\C=C\C(=O)O)cc4,0,1,1,0,1
1576,C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4ccc(Cl)cc4)C(=O)O,1,1,1,0,1
1577,C[C@@H]1Cc2c([nH]c3ccc(O)cc23)[C@H](N1CCO)c4ccc(Cl)cc4,0,1,1,0,1
1578,C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCC(=O)O)c4ccc(Cl)cc4,0,1,1,0,1
1579,C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCO)c4ccc(Cl)cc4,1,1,1,0,1
1580,OC(=O)CCN1CCc2c([nH]c3ccccc23)C1c4ccc(Cl)cc4,0,1,1,0,1
1581,OCCN1CCc2c([nH]c3ccccc23)C1c4ccc(Cl)cc4,1,1,1,0,1
1582,CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(OS(=O)(=O)N)cc3C2)Cc4ccccn4,0,1,1,1,1
1583,CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(O)cc3C2)Cc4ccccn4,0,1,1,0,1
1584,Oc1cc(Cc2ccccc2)c3CC(C(=O)Oc3c1)c4ccc(Cl)cc4,0,1,1,0,1
1585,CCCCCC(O)[C@@H]1C2CC3=C(COC(=C3)\C=C\C)C(=O)[C@]2(C)OC1=O,1,1,0,0,0
1586,CCCCN(C)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,0,1,1,0,0
1587,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccc(O)cc3,1,1,1,0,0
1588,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC(=O)NO)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0,1,1,0,1
1589,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC(=O)Nc4ccccc4N)Cc5cc(O)ccc35)[C@@H]1CC[C@@H]2O,0,1,1,0,1
1590,CCCCN(O)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,0,1,1,0,1
1591,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)c1,0,1,0,0,1
1592,CN(C)CCOc1ccc(cc1)\C(=C(/C)\c2ccccc2)\c3ccc(O)cc3,1,1,1,0,0
1593,C\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN3CCCC3)cc2)\c4ccccc4,0,1,1,0,0
1594,C\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN3CCCCC3)cc2)\c4ccccc4,0,1,1,0,0
1595,CN(C)CCOc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OC(=O)C)cc3,1,1,1,1,0
